% pa1
A a
曩 nang3
曰 yue1
曱 yue1
曲 qu1,qu3
曳 ye4
更 geng4,geng1
曷 he2
书 shu1
曹 cao2
曻 sheng1
曼 man4
曽 ceng2
曾 ceng2,zeng1
替 ti4
朁 can3
会 hui4,kuai4
朅 qie4
朆 fen1
月 yue4
有 you3
朊 ruan3
朋 peng2
服 fu2,fu4
朏 fei3
朐 qu2
朓 tiao4
朔 shuo4
朕 zhen4
朗 lang3
朘 juan1
朙 ming2
望 wang4
朝 chao2,zhao1
期 qi1
朠 ying1
朣 tong2
朦 meng2
胧 long2
木 mu4
朩 xx5
未 wei4
末 mo4
本 ben3
朮 shu4,zhu2
朰 xx5
朱 zhu1
朳 ba1
朴 pu3,piao2,po4
朵 duo3
朽 xiu3
朾 ting2
朿 ci4
杅 yu2
杆 gan1,gan3
杇 wu1
杈 cha1,cha4
杉 shan1
杌 wu4
李 li3
杏 xing4
材 cai2
村 cun1
杓 biao1,shao2
杕 di4
杖 zhang4
杗 mang2
杙 yi4
杜 du4
杝 yi2
杞 qi3
束 shu4
杠 gang1,gang4
杪 miao3
杭 hang2
杯 bei1
东 dong1
杲 gao3
杳 yao3
杴 xian1
杵 chu3
杶 chun1
杷 pa2,ba4
杸 shu1
杻 chou3,niu3
杼 zhu4
杽 chou3
松 song1
板 ban3,pan4
枇 pi2
枉 wang3
枋 fang1
枌 fen2
楠 nan2
析 xi1
枒 ya2
枓 dou3
枕 zhen3
林 lin2
枘 rui4
枙 e4
枚 mei2
果 guo3
枝 zhi1
枟 yun4
枯 ku1
枰 ping2
枱 tai2
枲 xi3
枳 zhi3
枴 guai3
枵 xiao1
架 jia4
枷 jia1
枸 gou3,gou1,ju3
枹 fu1
枻 yi4
柁 tuo2
柂 yi2
柃 ling2
柄 bing3
柅 ni3
柈 pan2
柊 zhong1
柎 fu1
柏 bai3,bo2,bo4
某 mou3
柑 gan1
柒 qi1
染 ran3
柔 rou2
柘 zhe4
柙 xia2
柚 you4
柜 gui4,ju3
柝 tuo4
柞 zuo4
柢 di3
柣 zhi2
柤 zha1
查 cha2,zha1
柦 dan4
柩 jiu4
柬 jian3
柮 duo4
柯 ke1
柰 nai4
柱 zhu4
柲 bi4
柳 liu3
柴 chai2
栅 zha4
柶 si4
柷 zhu4
柸 pei1
柿 shi4
柺 guai3
査 cha2
栃 li4
栄 rong2
栒 xun2
栓 shuan1
栔 qi4
栘 yi2
栝 gua1
栟 bing1
校 xiao4,jiao4
栩 xu3
株 zhu1
栫 jian4
栭 er2
筏 fa2
栱 gong3
栲 kao3
栳 lao3
栴 zhan1
栵 li4
核 he2
根 gen1
栻 shi4
格 ge2
栽 zai1
桀 jie2
桁 heng2,hang2
桂 gui4
桃 tao2
桄 guang1,guang4
桅 wei2
框 kuang4
案 an4
桉 an1
桋 yi2
桌 zhuo1
桎 zhi4
桐 tong2
桑 sang1
桓 huan2
桔 ju2,jie2
桕 jiu4
桚 zan3
桜 ying1
桟 zhan4
桫 suo1
桭 zhen1
桯 ting1
桲 bo2
桴 fu2
桶 tong3
桷 jue2
桹 lang2
梁 liang2
梃 ting3
梅 mei2
梆 bang1
梊 di4
梍 zao4
梏 gu4
梐 bi4
梓 zi3
栀 zhi1
梗 geng3
枧 jian3
𬂩 jia1
条 tiao2
枭 xiao1
梠 lv3
梡 kuan3
梢 shao1
梣 chen2
梥 song1
梧 wu2
梨 li2
梩 li2
梭 suo1
梯 ti1
械 xie4
梱 kun3
梲 zhuo2
梳 shu1
梴 chan1
梵 fan4
梸 li2
梹 bing1
棁 zhuo1
棃 li2
弃 qi4
棉 mian2
棋 qi2
棍 gun4
棐 fei3
棑 pai2
棒 bang4
棕 zong1
枨 cheng2
枣 zao3
棘 ji2
棚 peng2
棜 yu4
栋 dong4
棠 tang2
棣 di4
棤 cuo4
栈 zhan4
棨 qi3
棩 yuan1
棪 yan3
棫 yu4
棬 quan1
森 sen1
棯 ren3
棰 chui2
棱 leng2
栖 qi1
棳 zhuo2
棵 ke1
梾 lai2
棸 zou1
棹 zhao4,zhuo1
棺 guan1
棻 fen1
棼 fen2
椄 jie1
椅 yi3
椆 chou2
椈 ju2
椊 zuo2
椋 liang2
椌 qiang1
植 zhi2
椎 chui2,zhui1
桠 ya1
椐 ju1
椑 bei1
椒 jiao1
椓 zhuo2
碇 ding4
検 jian3
椝 gui1
椥 zhi1
椪 peng4
椰 ye1
椳 wei1
椴 duan4
椵 jia3
缄 jian1
椸 yi2
椹 shen4
椽 chuan2
笺 jian1
椿 chun1
楀 yu3
楂 zha1,cha2
楅 bi4
杨 yang2
楋 la4
楍 ben3
楎 hun2
枫 feng1
楔 xie1
楗 jian4
楘 mu4
楙 mao4
楚 chu3
楛 hu4,ku3
楝 lian4
楞 leng2,leng4
楟 ting2
楢 you2
楣 mei2
楦 xuan4
桢 zhen1
楩 pian2
楪 die2
楫 ji2
楬 jie2
业 ye4
楮 chu3
楯 shun3
楰 yu2
极 ji2
楷 kai3,jie1
楸 qiu1
楹 ying2
楻 huang2
楽 le4,yue4
榀 pin3
概 gai4
榃 tan2
榆 yu2
榊 shen2
榎 jia3
榔 lang2
榕 rong2
榖 gu3
矩 ju3
榛 zhen1
搒 bang4,peng4
榜 bang3
榠 ming2
榡 su4
榤 jie2
榥 huang3
榦 gan4
榧 fei3
杩 ma4
榫 sun3
榭 xie4
荣 rong2
榰 zhi1
榱 cui1
榅 wen1
榴 liu2
榷 que4
榻 ta4
榼 ke4
榾 gu3
桤 qi1
槁 gao3
槃 pan2
槊 shuo4
槌 chui2
枪 qiang1
槎 cha2
槐 huai2
槔 gao1
槖 tuo2
様 yang4
槜 zui4
槢 xi2
梿 lian2
槥 hui4
椠 qian4
椁 guo3
槪 gai4
槭 qi4
椮 sen1
槱 you3
槲 hu2
桨 jiang3
槵 huan4
槹 gao1
槺 kang1
槻 gui1
规 gui1
槽 cao2
槾 man2
槿 jin3
桩 zhuang1
乐 le4,yue4
枞 cong1
樆 li2,chi1
樊 fan2
樎 su4
樏 lei3
楼 lou2
樕 su4
樗 chu1
樘 tang2,cheng3
标 biao1
樛 jiu1
枢 shu1
樟 zhang1
樠 men2
模 mo2,mu2
样 yang4
樧 sha1
樨 xi1
権 quan2
樲 er4
樴 zhi2
樵 qiao2
樶 zui1
树 shu4
桦 hua4
樻 gui4
樽 zun1
樾 yue4
椫 zhan3
橁 xun2
橃 fa2
橄 gan3
橆 wu3
橇 qiao1
桡 rao2
橊 liu2
桥 qiao2
橎 fan3
橐 tuo2
橕 cheng1
橘 ju2
橙 cheng2
橚 su4
橛 jue2
机 ji1
橡 xiang4
椭 tuo3
蕊 rui3
橧 zeng1
横 heng2,heng4
橾 shu1,qiao1
橿 jiang1
檀 tan2
檩 lin3
檃 yin3
檄 xi2
檇 zui4
柽 cheng1
檊 gan4
檍 yi4
檎 qin2
檐 yan2
檑 lei2
档 dang4,dang3
檖 sui4
檗 bo4
桧 gui4
槚 jia3
檠 qing2
检 jian3
樯 qiang2
檥 yi3
檨 she1
檪 li4
檫 cha2
檬 meng2
梼 tao2
槟 bing1
檴 huo4
檵 ji4,qi3
柠 ning2
槛 kan3,jian4
櫆 kui2
櫌 you1
榈 lv2
栉 zhi4
櫜 gao1
椟 du2
橼 yuan2
栎 li4
櫠 fei4
櫡 zhu4
橱 chu2
槠 zhu1
栌 lu2
枥 li4
橥 zhu1
榇 chen4
蘖 nie4
栊 long2
榉 ju3
櫹 xiao1
棂 ling2
樱 ying1
櫽 yin3
欀 xiang1
欂 bo2
欃 chan2
栏 lan2
权 quan2
欎 yu4
椤 luo2
欐 li4
欑 zan4
栾 luan2
榄 lan3
欙 lei2
欛 ba4
郁 yu4
欠 qian4
次 ci4
欣 xin1
欨 xu1
欬 kai4
欱 he1
欵 kuan3
欶 shuo4
欷 xi1
欸 ai3
欹 yi1
欺 qi1
欻 chua1,xu1
欼 chi3
钦 qin1
款 kuan3
欿 kan3
歁 kan3
歃 sha4
歆 xin1
歇 xie1
歈 yu2
歉 qian4
歊 xiao1
歌 ge1
欧 ou1
歓 huan1
歔 xu1
歕 pen1
歗 xiao4
歘 xu1
歙 she4
歛 han1,lian3
歜 chu4
欤 yu2
歠 chuo4
止 zhi3
正 zheng4,zheng1
此 ci3
步 bu4
武 wu3
歧 qi2
歨 bu4
歩 bu4
歪 wai1,wai3
歫 ju4
歮 se4
歯 chi3
歰 se4
歳 sui4
归 gui1
歹 dai3
歺 can1,dai3
死 si3
歾 mo4
殁 mo4
殂 cu2
殃 yang1
殄 tian3
殆 dai4
殈 xu4
殉 xun4
殊 shu1
殍 piao3
殑 qing2
殖 zhi2
殗 ye4
残 can2
殙 hun1
殛 ji2
殜 die2
殒 yun3
殠 chou4
𣨼 ti4
殣 jin4
殇 shang1
殥 yin2
㱮 kui4
殪 yi4
殚 dan1
殓 lian4
殡 bin4
㱩 du2
歼 jian1
殳 shu1
段 duan4
殷 yin1,yan1,yin3
殸 qing4
殹 yi4
杀 sha1
殻 qiao4
壳 qiao4
淆 xiao2
肴 yao2
殿 dian4
毁 hui3
毅 yi4
殴 ou1
毈 duan4
毉 yi1
毋 wu2
毌 guan4
母 mu3
毎 mei3
每 mei3
毐 ai3
毑 jie3
毒 du2
毓 yu4
比 bi3,bi1,bi4
毖 bi4
毗 pi2
毚 chan2
毛 mao2
毧 rong2
毫 hao2
毬 qiu2
毯 tan3
毳 cui4
毴 bi1
毷 mao4
毹 shu1
毽 jian4
毾 ta4
毵 san1
牦 mao2
氄 rong3
氅 chang3
氆 pu3
毡 zhan1
氉 sao4
氇 lu3
氍 qu2
氏 shi4,zhi1
氐 di1,di3
民 min2
氓 mang2,meng2
氕 pie1
氖 nai3
気 qi4
氘 dao1
氙 xian1
氚 chuan1
氛 fen1
氜 yang2,ri4
氝 nei4
氟 fu2
氠 shen1
氡 dong1
气 qi4
氤 yin1
氥 xi1
氦 hai4
氧 yang3
氨 an1
氪 ke4
氢 qing1
氩 ya4
氮 dan4
氯 lv4
氰 qing2
氲 yun1
水 shui3
氵 shui3
永 yong3
氹 dang4
氺 shui3
氼 ni4
氽 tun3
泛 fan4
氿 gui3
汀 ting1
汁 zhi1
求 qiu2
汅 mian3
汆 cuan1
汈 diao1
汊 cha4
汋 zhuo2
汍 wan2
汏 da4
汐 xi1
汔 qi4
汕 shan4
汗 han4,han2
汙 wu1
污 wu1
汛 xun4
汜 si4
汝 ru3
汞 gong3,hong4
江 jiang1
池 chi2
汧 qian1
汨 mi4
汩 gu3
汪 wang1
汫 jing3
汭 rui4
汰 tai4
汲 ji2
汳 bian4
汴 bian4
汶 wen4
汷 zhong1
决 jue2
汽 qi4
汾 fen2
沁 qin4
沂 yi2
沃 wo4
沄 yun2
沅 yuan2
沆 hang4
沇 yan3
沈 shen3,chen2
沉 chen2,chen1
沌 dun4
沍 hu4
沏 qi1
沐 mu4
没 mei2,mo4
沓 da2,ta4
沔 mian3
沕 wu4
冲 chong1,chong4
沘 bi3
沙 sha1
沚 zhi3
沛 pei4
沢 ze2
沫 mo4
沬 mei4
沭 shu4
沮 ju3
沰 tuo1
沱 tuo2
河 he2
沴 li4
沷 fa1
沸 fei4
油 you2
沺 tian2
治 zhi4
沼 zhao3
沽 gu1
沾 zhan1
沿 yan2
况 kuang4
泂 jiong3
泄 xie4
泅 qiu2
泆 yi4
泈 zhong1
泉 quan2
泊 po1,bo2
泌 mi4
泐 le4
泑 you3
泒 gu1
泓 hong2
泔 gan1
泖 mao3
泗 si4
泙 ping2
泚 ci3
泜 zhi1
泝 su4
泠 ling2
泡 pao4,pao1
波 bo1
泣 qi4
泥 ni2,ni4
注 zhu4
泩 sheng1
泫 xuan4
泭 fu1
泮 pan4
泰 tai4
泱 yang1
泲 ji3
泳 yong3
泵 beng4
洄 hui2
洇 yin1,yan1
洊 jian4
洋 yang2
洌 lie4
洎 ji4
洏 er2
洑 fu2
洗 xi3
洙 zhu1
洚 jiang4
洛 luo4
洞 dong4
洟 ti4
洢 yi1
洣 mi3
津 jin1
洧 wei3
洨 xiao2
洪 hong2
洫 xu4
洮 tao2
洱 er3
洲 zhou1
洳 ru4
洴 ping2
洵 xun2
汹 xiong1
洸 guang1
洹 huan2
洺 ming2
活 huo2
洼 wa1
洽 qia4
派 pai4
洿 wu1
流 liu2
浄 jing4
浙 zhe4
浚 jun4
浜 bang1,bin1
浠 xi1
浡 bo2
浣 huan4
浤 hong2
浥 yi4
浦 pu3
浩 hao4
浪 lang4
浬 li3
浭 geng1
浮 fu2
浯 wu2
浰 li4
浴 yu4
海 hai3
浸 jin4
浃 jia1
浼 mei3
浽 sui1
涅 nie4
泾 jing1
消 xiao1
涉 she4
涊 nian3
涌 yong3,chong1
涐 e2
涑 su4
涒 tun1
涓 juan1
涔 cen2
涕 ti4
莅 li4
涘 si4
涙 lei4
涪 fu2
涫 guan4
涬 xing4
涮 shuan4
涯 ya2
液 ye4
涴 wo4
涵 han2
涶 tuo4
涷 dong1
涸 he2
凉 liang2,liang4
涿 zhuo1
淀 dian4
淂 de2
淄 zi1
淅 xi1
淇 qi2
淊 yan1
淋 lin2,lin4
淌 tang3
淑 shu1
淓 fang1
淖 nao4
淘 tao2
淙 cong2
泪 lei4
淜 peng2
淝 fei2
淞 song1
淟 tian3
淠 pi4
淡 dan4
淢 yu4
淤 yu1
渌 lu4
淦 gan4
淩 ling2
沦 lun2
淫 yin2
淬 cui4
淮 huai2
淯 yu4
淰 nian3
淳 chun2
渊 yuan1
涞 lai2
混 hun4,hun2
淸 qing1
淹 yan1
浅 qian3,jian1
添 tian1
淼 miao3
清 qing1
渇 ke3
済 ji4
渉 she4
渋 se4
渓 xi1
渕 yuan1
渖 shen3
涣 huan4
渚 zhu3
减 jian3
渝 yu2
渟 ting2
渠 qu2,ju4
渡 du4
沨 feng1
渣 zha1
渤 bo2
渥 wo4
涡 wo1,guo1
渧 di4
渨 wei1
渫 xie4
测 ce4
渭 wei4
渮 ge1
港 gang3
渰 yan3
渲 xuan4
渴 ke3
渶 ying1
游 you2
渺 miao3
渼 mei3
浑 hun2
湃 pai4
湄 mei2
湅 lian4
湉 tian2
凑 cou4
𣲗 wei2
湌 can1
湍 tuan1
湎 mian3
湑 xu3
湓 pen2
湔 jian1
湖 hu2
湘 xiang1
湛 zhan4
湜 shi2
湝 jie1
浈 zhen1
湟 huang2
湢 bi4
湣 min3
湩 dong4
湫 jiao3
湮 yan1,yin1
汤 tang1,shang1
湱 huo4
湲 yuan2
湴 ban4,pan2
満 man3
沩 gui1
溉 gai4
溍 jin4
溎 gui4
溏 tang2
源 yuan2
溘 ke4
溛 wa1
溜 liu1
沟 gou1
溟 ming2
溠 zha4
溢 yi4
溤 ma3
溥 pu3
溦 wei1
溧 li4
溪 xi1
温 wen1
浉 shi1
溯 su4
溱 zhen1
溲 sou1
涢 yun2
溴 xiu4
溵 yin1
溶 rong2
溷 hun4
溺 ni4,niao4
溻 ta1
湿 shi1
溽 ru4
溾 wei1
滁 chu2
滂 pang1
滃 weng3
沧 cang1
灭 mie4
滇 dian1
滉 huang3
滊 xi4,xie1
滋 zi1
涤 di2
荥 xing2
滏 fu3
滑 hua2
滓 zi3
滔 tao1
滕 teng2
滘 jiao4
滝 long2
滫 xiu3
沪 hu4
滮 biao1
滞 zhi4
渗 shen4
滴 di1
卤 lu3
浒 hu3
滹 hu1
浐 chan3
滚 gun3
满 man3
渔 yu2
漂 piao4,piao1,piao3
漄 ya2
漆 qi1
漈 ji4
漉 lu4
溇 lou2,lv3
漎 cong2
漏 lou4
漓 li2
演 yan3
漕 cao2
漖 jiao4
漘 chun2
漙 tuan2
沤 ou1,ou4
漜 ye3
漠 mo4
漡 shang1
汉 han4
涟 lian2
漤 lan3
漥 wa1
漦 li2
漩 xuan2
漪 yi1
漫 man4
渍 zi4
漭 mang3
漯 ta4
漰 peng1
漱 shu4
涨 zhang3,zhang4
漳 zhang1
溆 xu4
漶 huan4
漷 kuo4
渐 jian4,jian1
漼 cui3
漾 yang4
浆 jiang1,jiang4
潀 cong2
颍 ying3
潃 xiu3
潎 pi4
潏 jue2
泼 po1
洁 jie2
𣲘 wu3
潗 ji2
潘 pan1
㴋 xiao1
潜 qian2
潝 xi1
潞 lu4
潟 xi4
潠 xun4
潢 huang2
润 run4
潦 lao3
潭 tan2
潮 chao2
浔 xun2
溃 kui4
潲 shao4
潵 sa3,san4
滗 bi4
潸 shan1
潺 chan2
潼 tong2
潽 pu1
潾 lin2
涠 wei2
涩 se4
澄 cheng2,deng4
澃 jiong3
浇 jiao1
涝 lao4
澈 che4
澉 gan3
澌 si1
澍 shu4
澎 peng2
澐 yun2
澒 hong4
澔 hao4
澙 xi4
澟 lin3
渑 sheng2
澡 zao3
泽 ze2
澥 xie4
滪 yu4
澧 li3
澨 shi4
𬇕 man4
澬 zi1
浍 kuai4
澰 lian4
澳 ao4
澴 huan2
澶 chan2
澹 dan4,tan2
澼 pi4
澽 ju4
激 ji1
浊 zhuo2
濂 lian2
浓 nong2
𣸣 fen2
濇 se4
濈 ji2
濉 sui1
濊 hui4
濋 chu3
濍 song1
濔 mi3
泞 ning4
蒙 meng2,meng1,meng3
浕 jin4
濞 bi4
济 ji4,ji3
濠 hao2
濡 ru2
涛 tao1
濩 huo4
滥 lan4
濮 pu2
濯 zhuo2,zhao4
潍 wei2
滨 bin1
濲 gu3
阔 kuo4
溅 jian4
泺 luo4
滤 lv4
濿 li4
瀁 yang4
滢 ying2
渎 du2
泻 xie4
瀌 biao1
瀍 chan2
浏 liu2
瀑 pu4,bao4
瀒 se4
瀔 gu3
濒 bin1
泸 lu2
瀚 han4
瀛 ying2
沥 li4
潇 xiao1
潆 ying2
瀡 sui3
瀣 xie4
潴 zhu1
泷 long2,shuang1
濑 lai4
瀬 lai4
潋 lian4
瀳 jian4
瀵 fen4
瀹 yue4
瀺 chan2
瀼 rang2
澜 lan2
沣 feng1
滠 she4
灉 yong1
灌 guan4
洒 sa3
灒 zan4
灖 mi3
滩 tan1
灏 hao4
灞 ba4
灠 lan3,lan4
灢 nang3
湾 wan1
滦 luan2
灥 xun2
赣 gan4
滟 yan4
灪 yu4
火 huo3
灮 guang1
灰 hui1
灴 hong2
灶 zao4
灸 jiu3
灺 xie4
灼 zhuo2
灾 zai1
炁 qi4
炅 jiong3,gui4
炆 wen2
炊 chui1
炎 yan2
炏 yan2
炒 chao3
炔 gui4,que1
炗 guang1
炘 xin1
炙 zhi4
炤 zhao4
照 zhao4
炫 xuan4
炬 ju4
炭 tan4
炮 pao4,bao1,pao2
炯 jiong3
炰 pao2
炱 tai2
炲 tai2
炳 bing3
炴 yang3
炷 zhu4
炸 zha4,zha2
为 wei4,wei2
炻 shi2
炾 huang3
烀 hu1
烈 lie4
烉 huan4
烊 yang2
烋 xiao1
乌 wu1
烓 wei1
烔 tong2
烕 mie4
烘 hong1
烙 lao4
烜 xuan3
烝 zheng1
烤 kao3
烯 xi1
烳 pu3
烃 ting1
烷 wan2
烹 peng1
烺 lang3
烽 feng1
焃 he4
焄 xun1
焈 xi1
焉 yan1
焊 han4
焌 jun4,qu1
焐 wu4
焓 han2
焔 yan4
焗 ju2
焙 bei4
焚 fen2
焜 kun1
焞 tun1
焟 xi1
焠 cui4
无 wu2
焢 hong1,kong4
焦 jiao1
焮 xin4
焯 chao1
焰 yan4
焱 yan4
焴 yu4
然 ran2
焼 shao1
焿 geng1
煁 chen2
煃 kui3
煅 duan4
煆 xia1,ya1
煇 hui1
炼 lian4
煊 xuan1
煌 huang2
煍 jiao3
煎 jian1
煏 bi4
煐 ying1
煮 zhu3
炜 wei3
煕 xi1
烟 yan1
煚 jiong3
煜 yu4
煝 mei4
煞 sha1,sha4
煟 wei4
煠 ye4
茕 qiong2
煤 mei2
焕 huan4
煦 xu4
煨 wei1
烦 fan2
炀 yang2
煰 zao4
煲 bao1
煳 hu2
煸 bian1
煺 tui4
煻 tang2
煽 shan1
熀 huang3
熁 xie2
熄 xi1
煴 yun4
熇 kao3
熙 xi1
𤈶 yun2
熊 xiong2
熏 xun1
荧 ying2
熔 rong2
炝 qiang4
熘 liu1
熛 biao1
熜 cong1,zong3
熟 shu2
熠 yi4
熤 yi4
熨 yun4,yu4
熬 ao2,ao1
熯 han4
𬉼 ou1,ou3
热 re4
颎 jiong3
熳 man4
熴 kun1
熵 shang1
熸 jian1
熹 xi1
炽 chi4
熿 huang2
𬊤 chan3
烨 ye4
燂 qian2
燃 ran2
燇 jun4
灯 deng1
炖 dun4
燊 shen1
燋 jiao1
燎 liao2,liao3
燏 yu4
磷 lin2
烧 shao1
燔 fan2
燕 yan4,yan1
𬊈 xun2
燗 lan4
烫 tang4
燚 yi4
焖 men4
营 ying2
燠 yu4
燡 yi4
燥 zao4
灿 can4
燧 sui4
燨 xi1
烛 zhu2
燮 xie4
燰 wei1
烩 hui4
㶶 nong2
燹 xian3
烬 jin4
燽 chou2
焘 dao4
燿 yao4
爆 bao4
爇 ruo4,re4
爊 ao1
爌 kuang4,huang3,kong4,kuang3
烁 shuo4
炉 lu2
爓 yan4
爚 yue4
烂 lan4
爝 jue2
爟 guan4
爤 lan4
爥 zhu2
爨 cuan4
爪 zhao3,zhua3
爫 zhao3
爬 pa2
争 zheng1
爯 cheng1,chen4
爰 yuan2
爵 jue2
父 fu4
爸 ba4
爹 die1
爷 ye2
爻 yao2
爽 shuang3
丬 qiang2
爿 pan2
牁 ke1
牂 zang1
牄 qiang1
片 pian4,pian1
版 ban3
牌 pai2
窗 chuang1
牏 tou2
闸 zha2
牒 die2
牖 you3
牍 du2
牙 ya2
牚 cheng1
牛 niu2
牝 pin4
牟 mou2,mu4
牠 ta1
牡 mu3
牢 lao2
牣 ren4
牤 mang1
牧 mu4
物 wu4
牮 jian4
牯 gu3
牲 sheng1
牳 mu3
牴 di3
牷 quan2
牸 zi4
特 te4
牻 mang2
牼 keng1
牵 qian1
牾 wu3
牿 gu4
犀 xi1
犁 li2
犂 li2
犄 ji1
犆 te4
犉 run2
犍 jian1
犎 feng1
犏 pian1
犒 kao4
荦 luo4
犗 jie4
犛 li2
犟 jiang4
犠 xi1
犊 du2
牺 xi1
犨 chou1
犩 wei2
犪 kui2
犫 chou1
犬 quan3
犮 ba2,quan3
犯 fan4
犰 qiu2
犴 an4
犵 qi4
犺 kang4
状 zhuang4
狁 yun3
狂 kuang2
狃 niu3
狄 di2
狆 zhong4
狉 pi1
狍 pao2
狎 xia2
狐 hu2
狒 fei4
狓 pi1
狗 gou3
狘 yue4
狙 ju1
狠 hen3
狡 jiao3
狦 shan1
狨 rong2
狩 shou4
狫 lao3
狳 yu2
狴 bi4
狷 juan4
狸 li2
狭 xia2
狺 yin2
狻 suan1
狼 lang2
狈 bei4
猁 li4
猇 xiao1
猈 ba4
猊 ni2
猋 biao1
猓 guo3
猖 chang1
猗 yi1
猘 zhi4
狰 zheng1
猛 meng3
猜 cai1
猝 cu4
猞 she1
猟 lie4
猢 hu2
猣 zong1
猥 wei3
猿 yuan2
猩 xing1
猭 yuan2
猱 nao2
猲 xie1,he4
猳 jia1
猴 hou2
猵 bian1,pian4
犹 you2
猷 you2
猸 mei2
猹 cha2
猺 yao2
狲 sun1
猾 hua2
獀 sou1
犸 ma3
獃 dai1
狱 yu4
狮 shi1
獉 zhen1
獍 jing4
奖 jiang3
獏 mo4
獐 zhang1
獒 ao2
獕 cui1
獗 jue2
獙 bi4
獚 huang2
獜 lin2
獝 yu4
獞 tong2,zhuang4
獠 liao2
獢 xiao1
獣 shou4
独 du2
狯 kuai4
猃 xian3
獬 xie4
狝 xian3
獯 xun1
狞 ning2
㺍 bian1
获 huo4
獳 nou4
獴 meng3
猎 lie4
犷 guang3
兽 shou4
獭 ta3
献 xian4
猕 mi2
猡 luo2
𤞤 xian3
玂 qi2
玃 jue2
玄 xuan2
玆 zi1
率 lv4,shuai4
玈 lu2
玉 yu4
玊 su4
王 wang2,wang4
玍 ga3
玎 ding1
玓 di4
玔 chuan4
玕 gan1
玖 jiu3
玗 yu2
玘 qi3
玞 fu1
玟 wen2,min2
玠 jie4
玡 ya2
玢 fen1
玤 bang4
玥 yue4
玦 jue2
珏 jue2
玩 wan2
玫 mei2
玭 pin2
玲 ling2
玳 dai4
玶 ping2
玷 dian4
玹 xuan2
玻 bo1
玼 ci3
珀 po4
珂 ke1
珃 ran3
珅 shen1
珇 zu3
珈 jia1
珉 min2
珊 shan1
珌 bi4
珍 zhen1
珓 jiao4
珔 jian4
珖 guang1
珙 gong3
珚 yan1
珛 xiu4
珞 luo4
珠 zhu1
珡 qin2
珣 xun2
珥 er3
珧 yao2
珩 heng2
珪 gui1
班 ban1
珳 wen2
珵 cheng2
珶 di4
珷 wu3
珺 jun4
珻 mei2
珽 ting3
现 xian4
琀 han2
琁 xuan2
球 qiu2
琅 lang2
理 li3
琇 xiu4
琉 liu2
璃 li2
琖 zhan3
琚 ju1
琛 chen1
琝 min2
琠 dian3
琢 zuo2,zhuo2
琤 cheng1
琥 hu3
琦 qi2
琨 kun1
琪 qi2
琫 beng3
琬 wan3
琭 lu4
琮 cong2
琯 guan3
琰 yan3
琱 diao1
琲 bei4
琳 lin2
琴 qin2
琵 pi2
琶 pa2
珐 fa4
珲 hun2
瑀 yu3
瑁 mao4
瑂 mei2
瑃 chun1
瑄 xuan1
瑉 min2
玮 wei3
瑏 chuan1
瑑 zhuan4
瑔 quan2
瑕 xia2
瑗 yuan4
瑙 nao3
瑚 hu2
瑛 ying1
瑜 yu2
瑞 rui4
瑟 se4
瑢 rong2
琐 suo3
瑶 yao2
莹 ying2
玛 ma3
瑭 tang2
瑰 gui1
瑱 zhen4,tian4
玱 qiang1
瑳 cuo1
瑽 cong1
瑾 jin3
瑿 yi1
璀 cui3
璁 cong1
璅 suo3
璆 qiu2
璇 xuan2
璈 ao2
琏 lian3
𫞩 men2
璋 zhang1
璐 lu4
璘 lin2
璚 qiong2,jue2
璜 huang2
璝 gui1
璞 pu2
璟 jing3
璠 fan2
琎 jin4
玑 ji1
璥 jing3
瑷 ai4
璧 bi4
璨 can4
璩 qu2
璪 zao3
珰 dang1
㻅 hui4
环 huan2
璱 se4
璲 sui4
玙 yu2
璸 bin1
璺 wen4
玺 xi3
瓀 ruan3
瓁 wo4
𬍛 li4
琼 qiong2
珑 long2
璎 ying1
瓖 xiang1
瓘 guan4
瓒 zan4
瓛 huan2
瓜 gua1
瓞 die2
瓠 hu4
瓢 piao2
瓣 ban4
瓤 rang2
瓦 wa3
瓧 shi2,wa3
瓩 qian1,wa3
瓬 fang3
瓮 weng4
瓰 fen1,wa3
瓱 hao2,wa3
瓴 ling2
瓵 yi2
瓶 ping2
瓷 ci2
瓸 bai3,wa3
瓻 chi1
瓼 li3,wa3
瓿 bu4
甀 zhui4
甁 ping2
甃 zhou4
甄 zhen1
甇 ying1
甋 di4
瓯 ou1
甍 meng2
甏 beng4
甑 zeng4
甒 wu3
甓 pi4
甔 dan1
罂 ying1
甗 yan3
甘 gan1
甙 dai4
甚 shen2,shen4
甛 tian2
甜 tian2
甝 han2
生 sheng1
甡 shen1
产 chan3
産 chan3
甥 sheng1
用 yong4
甩 shuai3
甪 lu4
甫 fu3
甬 yong3,tong3
甭 beng2,beng4
甮 feng4,beng2
田 tian2
由 you2
甲 jia3
申 shen1
甴 zha2
男 nan2
甸 dian4
甹 ping1
町 ding1,ting3
甽 quan3
甾 zai1
甿 meng2
畀 bi4
畁 bi4
亩 mu3
畄 liu2
畇 yun2
畈 fan4
耕 geng1
畋 tian2
界 jie4
畎 quan3
畏 wei4
畑 tian2
畒 mu3
畓 xx5
畔 pan4
畚 ben3
畛 zhen3
畜 chu4,xu4
畟 ce4
毕 bi4
畤 zhi4
略 lve4
畦 qi2
番 fan1,pan1
画 hua4
